Date,LZ_Complexity,Sample_Entropy
10-Jun-2019,0.0910672904113617,0.232749339693592
11-Jun-2019,0.0481785026797981,0.167946120302603
12-Jun-2019,0.0825032378043813,0.0944025880068823
