Date,LZ_Complexity,Sample_Entropy
22-Jan-2019,0.0577273145560198,0.317452949759811
23-Jan-2019,0.0222951722518694,0.384139665717962
24-Jan-2019,0.0425118889312328,0.0674280555230077
