Date,LZ_Complexity,Sample_Entropy
15-Feb-2019,0.0205116278789593,0.463397772905231
16-Feb-2019,0.0120326930367389,0.333854118573952
17-Feb-2019,0.092925105081422,1.11022302462516e-16
